movie_id,predictions
2294801,1 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 1 1
2531044,0 0 0 0 1 0 0 1 0 1 1 1 1 1 0 0 0 0 0 0
2550894,0 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
2711278,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
3613070,0 1 1 1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 1 1
4213172,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
4290703,1 1 1 1 1 1 0 1 0 1 0 0 0 0 1 1 0 1 0 1
4453379,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
4852050,1 1 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 0 1
5028212,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
5865566,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
6980652,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
7515161,0 0 0 1 1 0 0 0 1 1 0 0 0 1 0 1 0 1 1 0
9136345,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
9523372,0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 1
9550478,1 0 1 1 0 1 0 1 1 1 0 0 1 0 1 0 1 1 0 1
9880482,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
10640601,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
11380181,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
12710627,1 1 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1
14656708,1 0 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 1 0 0
15599802,0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1
15907225,1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1
17798387,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 0
18953877,0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1
18967846,0 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1
19408749,0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
19636496,1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 1 0 1 0 0
20869369,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
21962416,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0
22982069,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
23459968,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
23795974,1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0
26351240,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0
27997835,0 1 1 1 1 1 1 0 1 1 0 0 1 0 1 1 1 1 0 1
28091621,0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
28299531,1 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
28756111,0 1 1 1 1 1 0 1 0 0 0 1 1 0 1 1 0 1 0 1
29836849,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0
32650066,1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 1
34190594,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
34851972,1 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 0 1
35493336,0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
161882,0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1 0
398934,1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 0 1 1 0
560511,0 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 1 1 1 1
670226,0 0 0 1 1 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1
883446,0 0 0 1 1 0 1 1 0 1 1 0 1 1 0 1 0 1 0 1
1060187,1 1 1 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1
1134373,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
1307956,0 1 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 1 0 1
2069002,0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
2103388,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
2236324,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
2714689,1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
3190223,0 1 0 1 0 0 1 0 1 1 0 0 0 1 0 1 0 1 1 1
4469910,1 1 1 1 0 1 1 0 0 1 1 1 0 0 1 0 0 1 0 0
6724491,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
9020005,0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1
9425270,0 1 1 0 0 1 0 1 0 0 0 0 1 0 1 1 1 1 1 1
10824285,1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 1 0
13504835,1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0
14401906,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16719327,1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 1
16953189,1 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0
17062684,1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 1
19182579,0 1 1 0 1 1 0 1 0 0 1 1 1 0 1 0 0 1 0 1
19874156,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0
19901334,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
20955005,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1
21757059,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
22406095,1 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1
24319139,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
25411910,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
27359584,0 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1
28763145,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1
30540674,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
31291014,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
32741807,1 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 1
33172490,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
33224351,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
34467400,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
34750264,1 0 1 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 1 0
165794,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1
1190931,0 1 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 0 1
1202035,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1 1
2300433,1 0 1 0 1 1 1 1 0 1 1 1 0 0 1 1 0 1 0 1
3303622,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
3610087,0 0 1 1 0 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1
5236777,1 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 0
5239234,0 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 0 1 1 0
5385325,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
6324060,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
6639909,1 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0
6644383,0 1 0 1 1 0 1 1 0 1 1 1 1 0 0 1 0 1 1 1
8407529,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
10531330,1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
10536562,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
10634111,1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
11541829,0 0 0 1 0 0 0 0 0 1 1 1 0 1 0 1 0 1 0 0
11699620,0 1 1 1 0 1 0 0 0 1 1 1 1 0 1 0 1 1 0 1
12100263,1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 0 0 1
12145390,0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 1 0 1 1 1
12685170,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 1
13019686,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1
14359104,0 0 1 0 0 1 0 0 1 0 1 1 0 1 1 0 0 0 0 0
16564257,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
17046096,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
18423431,1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
19069326,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
19423428,0 1 1 0 1 1 0 0 0 1 1 1 1 0 1 1 0 1 0 0
21038272,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
21408046,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
24464878,1 0 1 1 1 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0
25434917,1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 1
26624753,0 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 0 0 1 0
28031209,0 0 1 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 1 1
28444311,1 1 0 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1
28722788,1 0 1 0 0 1 0 0 1 1 0 0 0 1 1 0 0 0 0 1
30408389,0 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
31332767,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1
32091063,1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
34040360,1 0 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 0 0 0
903383,0 1 1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 0 1
1540319,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
1790113,0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
2780022,1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1
3304471,1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
3645643,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
4333681,0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 1 0 1 1 1
4901513,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
7214505,1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
8422674,1 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1
8748100,0 1 0 1 1 0 1 1 1 0 1 1 0 0 1 1 0 1 1 1
8788984,1 0 1 0 0 1 1 0 1 1 1 0 0 0 1 0 0 0 0 1
9415844,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
9461535,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
12532758,0 1 1 0 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
15937192,0 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1
17730252,1 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0
20967001,1 0 1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0
21153376,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
21380964,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
22558707,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
22643842,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
22963595,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
23946168,0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 1 1
26131098,0 0 0 1 0 0 1 0 0 1 1 1 0 0 0 0 1 0 0 1
29270619,1 0 1 1 0 1 0 0 1 1 0 0 0 0 1 0 0 0 1 0
32136365,1 0 0 1 0 0 0 0 1 1 1 0 0 1 1 0 0 0 1 0
34269989,1 1 1 1 1 1 1 0 0 0 1 0 1 0 1 0 0 1 1 1
34311479,0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 1 0 0
35102018,1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
217835,0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
693325,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1
709391,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
714334,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1
1109777,1 0 0 0 0 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1
1273396,0 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 0 1
1954206,0 0 0 1 0 0 0 0 1 0 0 1 0 1 1 0 0 0 0 0
2980727,1 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1
2999596,0 1 0 1 1 1 0 1 0 1 1 1 1 1 0 1 0 0 1 1
3777574,1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
4845539,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 0
5443971,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
5984146,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
6392570,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 1 0 1
6650131,1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 0 1 1 1 1
11186374,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
14336880,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
17233268,1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
19451320,0 1 1 0 1 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1
19787835,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
20194103,1 0 1 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
20398475,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
20580702,0 1 1 1 0 1 0 0 0 0 1 1 1 0 1 0 1 1 1 1
21605437,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
21673015,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1
24399610,1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0
24589422,1 0 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 1 1
25009958,1 0 0 1 1 0 1 0 1 1 1 0 1 1 1 0 0 0 1 0
30528716,0 1 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0
31112972,1 0 1 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1
31976092,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
32660977,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
35159749,1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
36475779,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
32252,0 1 0 1 1 0 1 0 0 1 1 1 1 0 1 1 0 1 1 1
61531,0 1 0 1 1 0 1 1 0 1 1 1 1 1 0 1 0 1 1 0
80538,0 0 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1
142482,1 1 1 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 0
277148,0 1 1 0 1 1 0 1 0 0 1 1 1 1 1 1 1 1 0 1
665901,0 1 1 1 1 1 1 0 0 1 0 0 0 0 1 0 0 0 1 1
702632,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
1343517,0 0 1 1 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 1
1591945,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0
2107054,1 1 1 0 1 1 1 0 1 0 1 1 1 0 1 0 1 1 0 1
2280521,0 0 1 0 0 1 0 1 0 0 1 1 1 0 1 0 0 1 0 0
2542946,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
2666222,0 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1
3030423,1 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0
3175826,0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 1
3189853,0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
3303413,1 0 1 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 0 1
3906643,0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 1 1
4253806,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
4744688,0 1 1 1 1 1 1 1 0 0 0 1 1 0 1 1 0 1 1 1
5938502,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
5991505,0 1 1 1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 0
6842089,0 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 0
7174520,1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
9446637,1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 1
10104497,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
12232829,0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
12781074,1 1 0 0 0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 1
13273588,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
13650628,1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0
13905653,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
15117612,0 1 0 0 1 1 1 0 0 0 1 1 0 0 1 1 0 1 1 1
15757337,0 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1
16431349,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
17407591,0 0 1 1 1 1 1 0 0 0 1 1 1 0 1 0 0 1 0 0
17767428,1 0 0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0
18017583,1 0 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0
18418904,1 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 1 1
18890079,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
20697583,1 1 0 1 1 0 0 1 0 1 0 1 1 1 0 1 0 1 1 1
22324733,0 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1
23831635,1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1
27032867,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
28616959,1 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
29121790,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
29398338,1 1 0 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 1
30084641,1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
30864775,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
31023429,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
31939665,1 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 0
934524,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0
1142326,1 1 1 1 1 1 0 0 0 1 1 0 0 0 1 0 1 1 1 0
1259297,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
1970527,1 1 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
2097338,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
2288762,1 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0
2763171,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
2951878,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
5336170,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
5472438,1 0 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
7405392,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
7451262,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
8139956,0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1
8273894,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
9495654,1 1 0 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 1
10217534,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0
11575197,1 0 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0
11916661,1 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0
12085775,0 0 1 1 0 1 0 0 1 1 0 0 0 1 0 1 0 1 1 1
14538458,0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0
15706563,0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 0
16368206,0 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1
16904577,1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 0 1
17595302,0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 0 1 1 0
